"X","dia","min","max"
11430,"2003-05-10",12.6,29.4
11431,"2003-05-11",14.5,30
11432,"2003-05-12",13,31
11433,"2003-05-13",14.5,32.5
11434,"2003-05-14",15.5,33.2
11435,"2003-05-15",15.2,31
11436,"2003-05-16",14.5,26
11437,"2003-05-17",14,28.4
11438,"2003-05-18",14,32.7
11439,"2003-05-19",15.1,34
11440,"2003-05-20",15.9,34.5
11441,"2003-05-21",14.1,34.5
11442,"2003-05-22",14.4,34
11443,"2003-05-23",14,34.5
11444,"2003-05-24",16,29
11445,"2003-05-25",10,27.3
11446,"2003-05-26",11,28.5
11447,"2003-05-27",11,30.5
11448,"2003-05-28",18.2,30.2
11449,"2003-05-29",11.5,33.5
11450,"2003-05-30",17.6,29.5
11451,"2003-05-31",15,28
11452,"2003-06-01",13,26.5
11453,"2003-06-02",15.5,28
11454,"2003-06-03",15,28
11455,"2003-06-04",14.4,30
11456,"2003-06-05",15.4,33
11457,"2003-06-06",17.5,34.5
11458,"2003-06-07",19.2,36.2
11459,"2003-06-08",18.6,35
11460,"2003-06-09",18.5,36
11461,"2003-06-10",19,36
11462,"2003-06-11",20,38.5
11463,"2003-06-12",23.5,39.1
11464,"2003-06-13",21.2,35
11465,"2003-06-14",20.4,36.5
11466,"2003-06-15",19.5,33
11467,"2003-06-16",17,28.5
11468,"2003-06-17",17,30
11469,"2003-06-18",17.5,37.9
11470,"2003-06-19",23.7,38.5
11471,"2003-06-20",19,38.2
11472,"2003-06-21",19,34.2
11473,"2003-06-22",17.9,29.5
11474,"2003-06-23",16,30.5
11475,"2003-06-24",19,31
11476,"2003-06-25",17.4,32.7
11477,"2003-06-26",18.2,32.2
11478,"2003-06-27",16.2,31.5
11479,"2003-06-28",14.5,32
11480,"2003-06-29",17.9,27
11481,"2003-06-30",19.4,26.8
11482,"2003-07-01",15.6,29.6
11483,"2003-07-02",15.3,29.5
11484,"2003-07-03",14.5,31
11485,"2003-07-04",15.6,33
11486,"2003-07-05",16.8,32.7
11487,"2003-07-06",17.9,35
11488,"2003-07-07",19,36.6
11489,"2003-07-08",19.1,37.5
11490,"2003-07-09",18.5,37.4
11491,"2003-07-10",19.5,40
11492,"2003-07-11",20.5,37.5
11493,"2003-07-12",19,32.6
11494,"2003-07-13",18.2,30.1
11495,"2003-07-14",18.2,29.5
11496,"2003-07-15",18.7,28
11497,"2003-07-16",13.8,31.5
11498,"2003-07-17",15,35.7
11499,"2003-07-18",16.4,37
11500,"2003-07-19",19.6,39.5
11501,"2003-07-20",21.5,36.5
11502,"2003-07-21",17,34.2
11503,"2003-07-22",17.2,36.6
11504,"2003-07-23",19.5,34.8
11505,"2003-07-24",17.6,35.5
11506,"2003-07-25",19.5,36
11507,"2003-07-26",18,38.3
11508,"2003-07-27",20.7,36.2
11509,"2003-07-28",20.8,37.7
11510,"2003-07-29",19.7,41
11511,"2003-07-30",26,42.4
11512,"2003-07-31",23.8,43.9
11513,"2003-08-01",25.5,46
11514,"2003-08-02",24.5,43.5
11515,"2003-08-03",23.2,41.4
11516,"2003-08-04",22.6,41.7
11517,"2003-08-05",22.5,40.1
11518,"2003-08-06",23,39.9
11519,"2003-08-07",22.4,40.8
11520,"2003-08-08",22.6,40.1
11521,"2003-08-09",22.6,41.2
11522,"2003-08-10",23,41.2
11523,"2003-08-11",23.5,41.8
11524,"2003-08-12",23.7,42
11525,"2003-08-13",21.9,40.9
11526,"2003-08-14",22.6,39
11527,"2003-08-15",22.4,38.6
11528,"2003-08-16",20.3,32
11529,"2003-08-17",19.2,30.2
11530,"2003-08-18",17.5,35.2
11531,"2003-08-19",19.4,36.5
11532,"2003-08-20",19.8,36.8
11533,"2003-08-21",21.6,34
11534,"2003-08-22",20.6,34
11535,"2003-08-23",21,32.6
11536,"2003-08-24",19.2,29
11537,"2003-08-25",19.2,32.3
11538,"2003-08-26",19,32
11539,"2003-08-27",18.4,29.5
11540,"2003-08-28",19.2,27
11541,"2003-08-29",17.5,30.2
11542,"2003-08-30",18,34.8
11543,"2003-08-31",16.8,34.2
11544,"2003-09-01",18.5,33
11545,"2003-09-02",17.5,29.8
11546,"2003-09-03",16.4,29.5
11547,"2003-09-04",15,29.3
11548,"2003-09-05",17.2,32
11549,"2003-09-06",17.8,33
11550,"2003-09-07",17.8,31
11551,"2003-09-08",16.5,32.8
11552,"2003-09-09",17.4,30.8
11553,"2003-09-10",15.5,34.2
11554,"2003-09-11",14.6,35.5
11555,"2003-09-12",16.5,36.2
11556,"2003-09-13",19.5,36.2
11557,"2003-09-14",14.9,37
11558,"2003-09-15",18.2,32.7
11559,"2003-09-16",19.3,31
11560,"2003-09-17",18.5,30.8
11561,"2003-09-18",19.3,33.1
11562,"2003-09-19",15,32.6
11563,"2003-09-20",17,34.4
11564,"2003-09-21",18.4,31.4
11565,"2003-09-22",18.8,30
11566,"2003-09-23",17,31
11567,"2003-09-24",16.5,32.5
11568,"2003-09-25",16.2,33
11569,"2003-09-26",16.5,33.5
11570,"2003-09-27",17.2,33
11571,"2003-09-28",19,27.5
11572,"2003-09-29",19.2,26.6
11573,"2003-09-30",17.8,23
11574,"2003-10-01",18.4,25.4
11575,"2003-10-02",18,23.2
11576,"2003-10-03",17.5,23.9
11577,"2003-10-04",18,24.2
11578,"2003-10-05",18.3,26.8
11579,"2003-10-06",17.8,25.5
11580,"2003-10-07",17.4,27.1
11581,"2003-10-08",16.5,29
11582,"2003-10-09",15,28.8
11583,"2003-10-10",14.4,28
11584,"2003-10-11",16,23
11585,"2003-10-12",15.6,25.4
11586,"2003-10-13",16.2,24.5
11587,"2003-10-14",15.6,25
11588,"2003-10-15",14.5,24.2
11589,"2003-10-16",13.6,22
11590,"2003-10-17",12.5,22
11591,"2003-10-18",12,22
11592,"2003-10-19",16.6,22.2
11593,"2003-10-20",15.2,22.5
11594,"2003-10-21",16.1,20.5
11595,"2003-10-22",11,22.2
11596,"2003-10-23",7,18.8
11597,"2003-10-24",6,19.3
11598,"2003-10-25",11.8,18.2
11599,"2003-10-26",14.5,19.2
11600,"2003-10-27",14.2,19.4
11601,"2003-10-28",14.1,21
11602,"2003-10-29",12,21
11603,"2003-10-30",10.4,19
11604,"2003-10-31",12.2,16.9
11605,"2003-11-01",11,19.2
11606,"2003-11-02",8.4,18.8
11607,"2003-11-03",9.8,18
11608,"2003-11-04",9,20.8
11609,"2003-11-05",10.5,23.6
11610,"2003-11-06",10.5,24.2
11611,"2003-11-07",9,20.8
11612,"2003-11-08",12.3,20.4
11613,"2003-11-09",12,20.5
11614,"2003-11-10",12.2,21
11615,"2003-11-11",9,19.6
11616,"2003-11-12",9,21.2
11617,"2003-11-13",10.5,22.6
11618,"2003-11-14",9.2,22.5
11619,"2003-11-15",11.1,19
11620,"2003-11-16",12,18
11621,"2003-11-17",10,19
11622,"2003-11-18",10.5,20
11623,"2003-11-19",10,20.8
11624,"2003-11-20",8.3,20.2
11625,"2003-11-21",8.7,18.6
11626,"2003-11-22",12.4,18.6
11627,"2003-11-23",10.6,15.3
11628,"2003-11-24",10.8,15.4
11629,"2003-11-25",9,17.2
11630,"2003-11-26",6.9,14.8
11631,"2003-11-27",6,15.9
11632,"2003-11-28",4,14.2
11633,"2003-11-29",8,16.7
11634,"2003-11-30",12,17.6
11635,"2003-12-01",5.8,13.5
11636,"2003-12-02",3.4,12.5
11637,"2003-12-03",1.7,12
11638,"2003-12-04",5.5,12.8
11639,"2003-12-05",9.5,13.6
11640,"2003-12-06",9.6,17
11641,"2003-12-07",9.2,16.8
11642,"2003-12-08",8.6,13.8
11643,"2003-12-09",8.5,14
11644,"2003-12-10",6.5,14.8
11645,"2003-12-11",3.9,15.5
11646,"2003-12-12",4.5,17.2
11647,"2003-12-13",6.4,18.8
11648,"2003-12-14",6.4,19
11649,"2003-12-15",7,17.5
11650,"2003-12-16",7.4,15.2
11651,"2003-12-17",6.4,17
11652,"2003-12-18",10.4,17.5
11653,"2003-12-19",7,17.2
11654,"2003-12-20",6.3,18.3
11655,"2003-12-21",8.2,18.6
11656,"2003-12-22",5.8,17
11657,"2003-12-23",4.2,14
11658,"2003-12-24",4,14
11659,"2003-12-25",6,16.6
11660,"2003-12-26",2,16.5
11661,"2003-12-27",8,16.2
11662,"2003-12-28",4.4,15.5
11663,"2003-12-29",1.8,14
11664,"2003-12-30",7.6,17.2
11665,"2003-12-31",7.2,16.4
11666,"2004-01-01",10.8,16.5
11667,"2004-01-02",8.1,16.5
11668,"2004-01-03",4.6,16.2
11669,"2004-01-04",2.5,16.6
11670,"2004-01-05",3.3,18.5
11671,"2004-01-06",1,16.4
11672,"2004-01-07",5,16.5
11673,"2004-01-08",6,15.9
11674,"2004-01-09",10.9,19.7
11675,"2004-01-10",6.7,17.8
11676,"2004-01-11",9.4,17.6
11677,"2004-01-12",5.5,19.3
11678,"2004-01-13",6.2,18.1
11679,"2004-01-14",3,16.5
11680,"2004-01-15",8,18.3
11681,"2004-01-16",8.4,17
11682,"2004-01-17",7.5,14.5
11683,"2004-01-18",1.9,14.4
11684,"2004-01-19",0.6,12
11685,"2004-01-20",-3,13.2
11686,"2004-01-21",-1,13.7
11687,"2004-01-22",-1.4,15.5
11688,"2004-01-23",-0.9,17
11689,"2004-01-24",2.5,17.2
11690,"2004-01-25",5,15.5
11691,"2004-01-26",11.2,16.2
11692,"2004-01-27",12,16.2
11693,"2004-01-28",8.8,17.5
11694,"2004-01-29",3.6,16.4
11695,"2004-01-30",10.2,19.4
11696,"2004-01-31",9.5,16.6
11697,"2004-02-01",9.9,19.9
11698,"2004-02-02",10.8,21.5
11699,"2004-02-03",5.6,21.8
11700,"2004-02-04",5.2,22
11701,"2004-02-05",3.9,22.2
11702,"2004-02-06",3.6,20.9
11703,"2004-02-07",3.7,20
11704,"2004-02-08",3.7,18.6
11705,"2004-02-09",3.8,19.5
11706,"2004-02-10",7.5,18.2
11707,"2004-02-11",4.4,19.5
11708,"2004-02-12",4.2,20.7
11709,"2004-02-13",3,19.7
11710,"2004-02-14",10.4,17.5
11711,"2004-02-15",5,16.8
11712,"2004-02-16",3.6,15.8
11713,"2004-02-17",3.6,18.7
11714,"2004-02-18",6.5,16.7
11715,"2004-02-19",1,18.2
11716,"2004-02-20",5.5,12.5
11717,"2004-02-21",8.2,14
11718,"2004-02-22",4.8,15.4
11719,"2004-02-23",7.6,15
11720,"2004-02-24",12,16.5
11721,"2004-02-25",9.2,15.7
11722,"2004-02-26",7.6,15
11723,"2004-02-27",3.2,13.6
11724,"2004-02-28",0,13.5
11725,"2004-02-29",2.5,15.7
11726,"2004-03-01",4.8,13.6
11727,"2004-03-02",0.5,12.5
11728,"2004-03-03",-2,15.2
11729,"2004-03-04",0,20.5
11730,"2004-03-05",3.5,18.7
11731,"2004-03-06",11.6,19.3
11732,"2004-03-07",9,19.9
11733,"2004-03-08",6.3,21
11734,"2004-03-09",7,20.6
11735,"2004-03-10",9.4,19
11736,"2004-03-11",11,19.5
11737,"2004-03-12",11,17.5
11738,"2004-03-13",7.6,16.6
11739,"2004-03-14",4.5,19
11740,"2004-03-15",9.6,20.4
11741,"2004-03-16",8.2,20
11742,"2004-03-17",6.8,21.5
11743,"2004-03-18",7.5,22.4
11744,"2004-03-19",8,23.6
11745,"2004-03-20",8.4,25.5
11746,"2004-03-21",8.5,26.5
11747,"2004-03-22",8,21.5
11748,"2004-03-23",4,19.5
11749,"2004-03-24",3.5,20.8
11750,"2004-03-25",8.6,21.4
11751,"2004-03-26",6,16.4
11752,"2004-03-27",4.5,16
11753,"2004-03-28",9.2,16
11754,"2004-03-29",7.8,15.5
11755,"2004-03-30",7.5,16.5
11756,"2004-03-31",6.4,16.8
11757,"2004-04-01",9.5,14.5
11758,"2004-04-02",8,17
11759,"2004-04-03",6.5,21.5
11760,"2004-04-04",5,24.2
11761,"2004-04-05",7.5,25.4
11762,"2004-04-06",8.7,26.9
11763,"2004-04-07",9.9,25
11764,"2004-04-08",11.4,18.5
11765,"2004-04-09",11.4,19.5
11766,"2004-04-10",7.5,18.8
11767,"2004-04-11",2.6,17
11768,"2004-04-12",3.5,19.6
11769,"2004-04-13",6.1,21.7
11770,"2004-04-14",8.5,22.2
11771,"2004-04-15",9.6,14.6
11772,"2004-04-16",11.2,19
11773,"2004-04-17",8.4,18.5
11774,"2004-04-18",5.5,16.8
11775,"2004-04-19",7,18
11776,"2004-04-20",6,21.4
11777,"2004-04-21",7.5,21
11778,"2004-04-22",9.8,23.6
11779,"2004-04-23",8.7,24.6
11780,"2004-04-24",9.9,26.4
11781,"2004-04-25",9.4,29
11782,"2004-04-26",9,28.5
11783,"2004-04-27",10,27.5
11784,"2004-04-28",12.5,20.2
11785,"2004-04-29",13.2,18.5
11786,"2004-04-30",9.5,18.2
11787,"2004-05-01",9.8,19.2
11788,"2004-05-02",10.4,16
11789,"2004-05-03",10.4,15.9
11790,"2004-05-04",10,20.4
11791,"2004-05-05",10,18
11792,"2004-05-06",13,20
11793,"2004-05-07",7,19.8
11794,"2004-05-08",6.8,21.6
11795,"2004-05-09",8,20.1
11796,"2004-05-10",10,18.5
11797,"2004-05-11",10.7,18.4
11798,"2004-05-12",9,20.8
11799,"2004-05-13",11.2,21
11800,"2004-05-14",10,25.5
11801,"2004-05-15",12.6,24.5
11802,"2004-05-16",13,25
11803,"2004-05-17",10,27.6
11804,"2004-05-18",13.4,25.8
11805,"2004-05-19",13,27
11806,"2004-05-20",12.5,25
11807,"2004-05-21",15,24.3
11808,"2004-05-22",10.7,24.6
11809,"2004-05-23",12.8,26.5
11810,"2004-05-24",12.8,23.7
11811,"2004-05-25",12.6,24.6
11812,"2004-05-26",12.5,26.2
11813,"2004-05-27",13,27.5
11814,"2004-05-28",13,29.8
11815,"2004-05-29",13,31
11816,"2004-05-30",14.7,31.5
11817,"2004-05-31",15.5,33.2
11818,"2004-06-01",17,35.5
11819,"2004-06-02",17.8,37.1
11820,"2004-06-03",17.8,35.4
11821,"2004-06-04",16.8,30
11822,"2004-06-05",16.4,26
11823,"2004-06-06",15.5,26.2
11824,"2004-06-07",14.9,28
11825,"2004-06-08",15.5,32.1
11826,"2004-06-09",18,32.8
11827,"2004-06-10",18,35.5
11828,"2004-06-11",18.4,36.5
11829,"2004-06-12",19,36.1
11830,"2004-06-13",17.8,36.5
11831,"2004-06-14",19.5,34.5
11832,"2004-06-15",17.5,30.5
11833,"2004-06-16",14,32.4
11834,"2004-06-17",15.7,35.7
11835,"2004-06-18",17.9,33.8
11836,"2004-06-19",15.8,27
11837,"2004-06-20",14.4,27.4
11838,"2004-06-21",15,32.2
11839,"2004-06-22",15,32.5
11840,"2004-06-23",16.5,35.4
11841,"2004-06-24",19.3,34.7
11842,"2004-06-25",19.5,35.5
11843,"2004-06-26",19.5,39.1
11844,"2004-06-27",21.6,39.8
11845,"2004-06-28",21.5,40.5
11846,"2004-06-29",20.6,41.2
11847,"2004-06-30",21.5,41
11848,"2004-07-01",18.5,37.4
11849,"2004-07-02",18.5,34.2
11850,"2004-07-03",16.5,36
11851,"2004-07-04",20.5,36
11852,"2004-07-05",20.5,37.1
11853,"2004-07-06",19.4,32.2
11854,"2004-07-07",11.6,29
11855,"2004-07-08",13.7,29.5
11856,"2004-07-09",11.8,34
11857,"2004-07-10",13.5,33.4
11858,"2004-07-11",17.4,34
11859,"2004-07-12",17.3,36
11860,"2004-07-13",19,37
11861,"2004-07-14",20,37.3
11862,"2004-07-15",18.8,36.9
11863,"2004-07-16",18.5,34.5
11864,"2004-07-17",18,31.5
11865,"2004-07-18",18.9,33.6
11866,"2004-07-19",18.2,34.3
11867,"2004-07-20",17.5,37.4
11868,"2004-07-21",19.9,35.5
11869,"2004-07-22",19,39.4
11870,"2004-07-23",26.3,42
11871,"2004-07-24",26.5,43.1
11872,"2004-07-25",26.2,43
11873,"2004-07-26",23.4,42.2
11874,"2004-07-27",22.5,38
11875,"2004-07-28",21.8,38
11876,"2004-07-29",19.5,33.4
11877,"2004-07-30",19,35.1
11878,"2004-07-31",20.3,36.6
11879,"2004-08-01",21.2,37.6
11880,"2004-08-02",22.5,33.9
11881,"2004-08-03",19.8,31.8
11882,"2004-08-04",20.7,31.3
11883,"2004-08-05",17.5,36.8
11884,"2004-08-06",20.1,37
11885,"2004-08-07",21.4,35.3
11886,"2004-08-08",21.5,29.2
11887,"2004-08-09",20.8,30
11888,"2004-08-10",19.5,29
11889,"2004-08-11",17,30.6
11890,"2004-08-12",19.2,33
11891,"2004-08-13",17.9,36.2
11892,"2004-08-14",17.8,36.8
11893,"2004-08-15",20.3,35.2
11894,"2004-08-16",19,34.2
11895,"2004-08-17",20.5,29.4
11896,"2004-08-18",20.3,29.8
11897,"2004-08-19",21,30.2
11898,"2004-08-20",16.6,31.5
11899,"2004-08-21",15.5,36.7
11900,"2004-08-22",18.2,37.9
11901,"2004-08-23",24.8,39
11902,"2004-08-24",23.2,41.4
11903,"2004-08-25",24,40.5
11904,"2004-08-26",25,41
11905,"2004-08-27",23,36.5
11906,"2004-08-28",18.6,36
11907,"2004-08-29",18.6,35.8
11908,"2004-08-30",19,35.5
11909,"2004-08-31",20.2,34
11910,"2004-09-01",19.5,29.3
11911,"2004-09-02",17.1,27
11912,"2004-09-03",16.8,28.4
11913,"2004-09-04",16.5,30
11914,"2004-09-05",16.7,29.9
11915,"2004-09-06",17.7,28.8
11916,"2004-09-07",16.8,29.6
11917,"2004-09-08",15.5,32.4
11918,"2004-09-09",18.9,32.9
11919,"2004-09-10",19.5,35.6
11920,"2004-09-11",20.3,35.2
11921,"2004-09-12",20,34
11922,"2004-09-13",16.4,31
11923,"2004-09-14",18,28.2
11924,"2004-09-15",15.4,29.3
11925,"2004-09-16",14,33.1
11926,"2004-09-17",17.5,33.5
11927,"2004-09-18",18.6,34
11928,"2004-09-19",17,34.7
11929,"2004-09-20",16.5,34.5
11930,"2004-09-21",17.4,35.5
11931,"2004-09-22",16.5,38
11932,"2004-09-23",18.6,34.1
11933,"2004-09-24",17,27.6
11934,"2004-09-25",17,30.2
11935,"2004-09-26",18,29.1
11936,"2004-09-27",15.5,32.5
11937,"2004-09-28",14.2,32.8
11938,"2004-09-29",14.5,33.5
11939,"2004-09-30",16.8,33.7
11940,"2004-10-01",15.8,35.4
11941,"2004-10-02",16.2,35.5
11942,"2004-10-03",15,34.9
11943,"2004-10-04",16,34.2
11944,"2004-10-05",18.3,32.7
11945,"2004-10-06",18,30.2
11946,"2004-10-07",15,35
11947,"2004-10-08",19,28
11948,"2004-10-09",16.2,23.8
11949,"2004-10-10",14,23
11950,"2004-10-11",9.6,23
11951,"2004-10-12",10,24.5
11952,"2004-10-13",9.4,25.6
11953,"2004-10-14",8,23
11954,"2004-10-15",8,22.5
11955,"2004-10-16",7,23.2
11956,"2004-10-17",9.3,24.2
11957,"2004-10-18",11.5,24.5
11958,"2004-10-19",18,24
11959,"2004-10-20",20.2,25.5
11960,"2004-10-21",17,25.7
11961,"2004-10-22",15.5,24
11962,"2004-10-23",13.8,31
11963,"2004-10-24",16,25.6
11964,"2004-10-25",12.8,19
11965,"2004-10-26",9.6,20.1
11966,"2004-10-27",9.8,20
11967,"2004-10-28",12,20.2
11968,"2004-10-29",9.9,19.3
11969,"2004-10-30",6.5,18
11970,"2004-10-31",8.5,18
11971,"2004-11-01",9.5,19.8
11972,"2004-11-02",7.8,20.5
11973,"2004-11-03",9.2,19.5
11974,"2004-11-04",13.5,20.3
11975,"2004-11-05",11.3,18.8
11976,"2004-11-06",11,23.2
11977,"2004-11-07",9.5,24.5
11978,"2004-11-08",12.5,25.1
11979,"2004-11-09",12.5,22.6
11980,"2004-11-10",10.3,20.5
11981,"2004-11-11",6.6,17.3
11982,"2004-11-12",5.2,17
11983,"2004-11-13",4,18.8
11984,"2004-11-14",2.6,16.2
11985,"2004-11-15",1.1,16.8
11986,"2004-11-16",0.5,17.7
11987,"2004-11-17",0.5,20.5
11988,"2004-11-18",0.9,19.4
11989,"2004-11-19",1.3,19.8
11990,"2004-11-20",2.3,19.1
11991,"2004-11-21",5,19
11992,"2004-11-22",4,20.8
11993,"2004-11-23",4.2,20.8
11994,"2004-11-24",5,21.2
11995,"2004-11-25",4,20.5
11996,"2004-11-26",4.8,20.3
11997,"2004-11-27",3.6,21.4
11998,"2004-11-28",6.6,20
11999,"2004-11-29",10,21.5
12000,"2004-11-30",11.9,18
12001,"2004-12-01",9.1,16.5
12002,"2004-12-02",8.6,16
12003,"2004-12-03",10,12.1
12004,"2004-12-04",10,12
12005,"2004-12-05",6.4,15.2
12006,"2004-12-06",4,16
12007,"2004-12-07",6.2,16.2
12008,"2004-12-08",3,13.4
12009,"2004-12-09",2.8,15
12010,"2004-12-10",3.4,11.7
12011,"2004-12-11",5.4,19
12012,"2004-12-12",9.2,19.2
12013,"2004-12-13",10.8,19.5
12014,"2004-12-14",10.3,19.8
12015,"2004-12-15",8.6,19.1
12016,"2004-12-16",6.9,18.5
12017,"2004-12-17",3.6,17.2
12018,"2004-12-18",3.8,17.9
12019,"2004-12-19",2.3,16.5
12020,"2004-12-20",4.8,15
12021,"2004-12-21",1.4,15.7
12022,"2004-12-22",4,15.5
12023,"2004-12-23",4.2,16.5
12024,"2004-12-24",4,17.5
12025,"2004-12-25",0.3,14.5
12026,"2004-12-26",1,12
12027,"2004-12-27",-3,12
12028,"2004-12-28",-5.4,11
12029,"2004-12-29",6.5,15.8
12030,"2004-12-30",4.4,16.5
12031,"2004-12-31",2.4,16.2
12032,"2005-01-01",-0.5,18.6
12033,"2005-01-02",3,15
12034,"2005-01-03",0.3,16.7
12035,"2005-01-04",2.5,19.1
12036,"2005-01-05",0,17
12037,"2005-01-06",-0.6,18
12038,"2005-01-07",-2.8,18.6
12039,"2005-01-08",-1.5,16.5
12040,"2005-01-09",-1.5,15.5
12041,"2005-01-10",-2.5,15.4
12042,"2005-01-11",-0.4,15.1
12043,"2005-01-12",-2,16
12044,"2005-01-13",0,17.8
12045,"2005-01-14",0.4,20.6
12046,"2005-01-15",0.2,17.2
12047,"2005-01-16",1.9,21.6
12048,"2005-01-17",1.9,19
12049,"2005-01-18",0,17.8
12050,"2005-01-19",2.8,17.3
12051,"2005-01-20",6,21.6
12052,"2005-01-21",5.4,24
12053,"2005-01-22",1.8,19.6
12054,"2005-01-23",-0.5,16.5
12055,"2005-01-24",2.8,15.2
12056,"2005-01-25",-1.2,12.4
12057,"2005-01-26",-5.5,11.5
12058,"2005-01-27",-5.1,7.2
12059,"2005-01-28",-7.9,9
12060,"2005-01-29",-5,13.4
12061,"2005-01-30",-1.3,12.8
12062,"2005-01-31",0,14.8
12063,"2005-02-01",-4.5,15.1
12064,"2005-02-02",-1.8,17
12065,"2005-02-03",-2.5,17.8
12066,"2005-02-04",0.5,15.6
12067,"2005-02-05",0.5,15.9
12068,"2005-02-06",2,13.3
12069,"2005-02-07",5,12.5
12070,"2005-02-08",1.3,16.3
12071,"2005-02-09",1.8,17.1
12072,"2005-02-10",4.5,19
12073,"2005-02-11",4,18.2
12074,"2005-02-12",-1.5,19.9
12075,"2005-02-13",1.5,20.8
12076,"2005-02-14",4.8,18.5
12077,"2005-02-15",0.8,16.9
12078,"2005-02-16",3,13.4
12079,"2005-02-17",0.3,14
12080,"2005-02-18",-0.9,16.1
12081,"2005-02-19",-1,17
12082,"2005-02-20",-2.3,17.8
12083,"2005-02-21",1.8,15.5
12084,"2005-02-22",-3.9,15
12085,"2005-02-23",4.3,16
12086,"2005-02-24",3.5,16.5
12087,"2005-02-25",1.6,16.7
12088,"2005-02-26",-3.5,15.5
12089,"2005-02-27",4.8,10.3
12090,"2005-02-28",4.7,6.3
12091,"2005-03-01",4.5,8.7
12092,"2005-03-02",4.7,11
12093,"2005-03-03",2,11.6
12094,"2005-03-04",1.5,9.5
12095,"2005-03-05",0,14.5
12096,"2005-03-06",0.2,15.4
12097,"2005-03-07",3.6,14.8
12098,"2005-03-08",2,16.8
12099,"2005-03-09",-0.1,20
12100,"2005-03-10",3.2,19.9
12101,"2005-03-11",10,20.6
12102,"2005-03-12",9.9,18.1
12103,"2005-03-13",7.8,20.8
12104,"2005-03-14",8.5,22
12105,"2005-03-15",7.5,23.6
12106,"2005-03-16",9.7,24.5
12107,"2005-03-17",12.6,24.6
12108,"2005-03-18",12.2,23.6
12109,"2005-03-19",9.3,24.5
12110,"2005-03-20",10,26
12111,"2005-03-21",12.9,23.1
12112,"2005-03-22",15.7,22.5
12113,"2005-03-23",14.2,20.8
12114,"2005-03-24",13.5,23
12115,"2005-03-25",13.1,21.8
12116,"2005-03-26",12,19.5
12117,"2005-03-27",7,19
12118,"2005-03-28",10.7,19.4
12119,"2005-03-29",12,22.7
12120,"2005-03-30",7.7,25.2
12121,"2005-03-31",12.5,30
12122,"2005-04-01",10.9,23.6
12123,"2005-04-02",9.2,21.5
12124,"2005-04-03",7.7,18.9
12125,"2005-04-04",11.5,23.2
12126,"2005-04-05",9.7,25.1
12127,"2005-04-06",12,26.2
12128,"2005-04-07",9,26.1
12129,"2005-04-08",11,20.2
12130,"2005-04-09",9.3,19.1
12131,"2005-04-10",5.9,19.2
12132,"2005-04-11",5,22.8
12133,"2005-04-12",7.3,23
12134,"2005-04-13",7.1,24.8
12135,"2005-04-14",9.9,21.4
12136,"2005-04-15",8.8,20.7
12137,"2005-04-16",4.2,21.2
12138,"2005-04-17",5.4,24.4
12139,"2005-04-18",9.5,18
12140,"2005-04-19",7.9,22.8
12141,"2005-04-20",6.6,24.2
12142,"2005-04-21",8.2,26.5
12143,"2005-04-22",11,26.8
12144,"2005-04-23",10.3,24
12145,"2005-04-24",12.2,23.7
12146,"2005-04-25",8.4,26.3
12147,"2005-04-26",7.9,29.7
12148,"2005-04-27",11.5,30
12149,"2005-04-28",10.6,30.5
12150,"2005-04-29",12.3,30.1
12151,"2005-04-30",12.5,28.9
12152,"2005-05-01",11.1,25.6
12153,"2005-05-02",15.4,26.4
12154,"2005-05-03",9.9,29.8
12155,"2005-05-04",15.6,31.2
12156,"2005-05-05",15,30.5
12157,"2005-05-06",13.5,31.6
12158,"2005-05-07",13.2,29.9
12159,"2005-05-08",12,30.2
12160,"2005-05-09",16.8,31.5
12161,"2005-05-10",15.6,26.5
12162,"2005-05-11",14.9,26.1
12163,"2005-05-12",14.5,22.8
12164,"2005-05-13",12.6,22
12165,"2005-05-14",9,25.4
12166,"2005-05-15",11,27.3
12167,"2005-05-16",9.7,23.6
12168,"2005-05-17",8.8,24.8
12169,"2005-05-18",9,29
12170,"2005-05-19",11.4,34.2
12171,"2005-05-20",12.1,33.3
12172,"2005-05-21",13.4,31.5
12173,"2005-05-22",14.8,27
12174,"2005-05-23",9.5,32
12175,"2005-05-24",12.6,32.8
12176,"2005-05-25",12.2,33.5
12177,"2005-05-26",14.1,33
12178,"2005-05-27",13.4,31
12179,"2005-05-28",14.8,31.7
12180,"2005-05-29",20.2,29.8
12181,"2005-05-30",18.9,29.2
12182,"2005-05-31",18.5,29.5
12183,"2005-06-01",17,32.1
12184,"2005-06-02",17.4,32.5
12185,"2005-06-03",16.8,33.2
12186,"2005-06-04",16.6,36.2
12187,"2005-06-05",18.3,38
12188,"2005-06-06",18.5,37.6
12189,"2005-06-07",19.9,35
12190,"2005-06-08",17.7,37
12191,"2005-06-09",17.5,36.5
12192,"2005-06-10",17.5,36.8
12193,"2005-06-11",17.7,34
12194,"2005-06-12",19.5,26.4
12195,"2005-06-13",17.8,26.2
12196,"2005-06-14",13.8,29.4
12197,"2005-06-15",15.4,35
12198,"2005-06-16",16,39.2
12199,"2005-06-17",20.3,38.7
12200,"2005-06-18",19.5,37.2
12201,"2005-06-19",19,39.1
12202,"2005-06-20",20.5,38.5
12203,"2005-06-21",21,39.6
12204,"2005-06-22",19.2,40.3
